t,omega_true,omega_ref,tau_cmd,tau_pid,d_hat
0.2817,19.9335536,20,0.0219933925,0.00199339455,-0.0199999981
0.2818,19.9335536,20,0.0219933925,0.00199339455,-0.0199999981
0.2819,19.9335536,20,0.0219933925,0.00199339455,-0.0199999981
0.282,19.9335536,20,0.0219933925,0.00199339455,-0.0199999981
0.2821,19.9335536,20,0.0219933904,0.00199339232,-0.0199999982
0.2822,19.9335536,20,0.0219933904,0.00199339232,-0.0199999982
0.2823,19.9335536,20,0.0219933904,0.00199339232,-0.0199999982
0.2824,19.9335536,20,0.0219933904,0.00199339232,-0.0199999982
0.2825,19.9335536,20,0.0219933904,0.00199339232,-0.0199999982
0.2826,19.9335536,20,0.0219933904,0.00199339232,-0.0199999982
0.2827,19.9335536,20,0.0219933904,0.00199339232,-0.0199999982
0.2828,19.9335536,20,0.0219933904,0.00199339232,-0.0199999982
0.2829,19.9335537,20,0.0219933904,0.00199339232,-0.0199999982
0.283,19.9335537,20,0.0219933904,0.00199339232,-0.0199999982
0.2831,19.9335537,20,0.0219933884,0.00199339022,-0.0199999983
0.2832,19.9335537,20,0.0219933884,0.00199339022,-0.0199999983
0.2833,19.9335537,20,0.0219933884,0.00199339022,-0.0199999983
0.2834,19.9335537,20,0.0219933884,0.00199339022,-0.0199999983
0.2835,19.9335537,20,0.0219933884,0.00199339022,-0.0199999983
0.2836,19.9335537,20,0.0219933884,0.00199339022,-0.0199999983
0.2837,19.9335537,20,0.0219933884,0.00199339022,-0.0199999983
0.2838,19.9335537,20,0.0219933884,0.00199339022,-0.0199999983
0.2839,19.9335537,20,0.0219933884,0.00199339022,-0.0199999983
0.284,19.9335537,20,0.0219933884,0.00199339022,-0.0199999983
0.2841,19.9335537,20,0.0219933865,0.00199338824,-0.0199999984
0.2842,19.9335537,20,0.0219933865,0.00199338824,-0.0199999984
0.2843,19.9335537,20,0.0219933865,0.00199338824,-0.0199999984
0.2844,19.9335538,20,0.0219933865,0.00199338824,-0.0199999984
0.2845,19.9335538,20,0.0219933865,0.00199338824,-0.0199999984
0.2846,19.9335538,20,0.0219933865,0.00199338824,-0.0199999984
0.2847,19.9335538,20,0.0219933865,0.00199338824,-0.0199999984
0.2848,19.9335538,20,0.0219933865,0.00199338824,-0.0199999984
0.2849,19.9335538,20,0.0219933865,0.00199338824,-0.0199999984
0.285,19.9335538,20,0.0219933865,0.00199338824,-0.0199999984
0.2851,19.9335538,20,0.0219933847,0.00199338637,-0.0199999985
0.2852,19.9335538,20,0.0219933847,0.00199338637,-0.0199999985
0.2853,19.9335538,20,0.0219933847,0.00199338637,-0.0199999985
0.2854,19.9335538,20,0.0219933847,0.00199338637,-0.0199999985
0.2855,19.9335538,20,0.0219933847,0.00199338637,-0.0199999985
0.2856,19.9335538,20,0.0219933847,0.00199338637,-0.0199999985
0.2857,19.9335538,20,0.0219933847,0.00199338637,-0.0199999985
0.2858,19.9335538,20,0.0219933847,0.00199338637,-0.0199999985
0.2859,19.9335538,20,0.0219933847,0.00199338637,-0.0199999985
0.286,19.9335538,20,0.0219933847,0.00199338637,-0.0199999985
0.2861,19.9335539,20,0.0219933831,0.00199338461,-0.0199999985
0.2862,19.9335539,20,0.0219933831,0.00199338461,-0.0199999985
0.2863,19.9335539,20,0.0219933831,0.00199338461,-0.0199999985
0.2864,19.9335539,20,0.0219933831,0.00199338461,-0.0199999985
0.2865,19.9335539,20,0.0219933831,0.00199338461,-0.0199999985
0.2866,19.9335539,20,0.0219933831,0.00199338461,-0.0199999985
0.2867,19.9335539,20,0.0219933831,0.00199338461,-0.0199999985
0.2868,19.9335539,20,0.0219933831,0.00199338461,-0.0199999985
0.2869,19.9335539,20,0.0219933831,0.00199338461,-0.0199999985
0.287,19.9335539,20,0.0219933831,0.00199338461,-0.0199999985
0.2871,19.9335539,20,0.0219933815,0.00199338295,-0.0199999986
0.2872,19.9335539,20,0.0219933815,0.00199338295,-0.0199999986
0.2873,19.9335539,20,0.0219933815,0.00199338295,-0.0199999986
0.2874,19.9335539,20,0.0219933815,0.00199338295,-0.0199999986
0.2875,19.9335539,20,0.0219933815,0.00199338295,-0.0199999986
0.2876,19.9335539,20,0.0219933815,0.00199338295,-0.0199999986
0.2877,19.9335539,20,0.0219933815,0.00199338295,-0.0199999986
0.2878,19.9335539,20,0.0219933815,0.00199338295,-0.0199999986
0.2879,19.9335539,20,0.0219933815,0.00199338295,-0.0199999986
0.288,19.933554,20,0.0219933815,0.00199338295,-0.0199999986
0.2881,19.933554,20,0.02199338,0.00199338139,-0.0199999987
0.2882,19.933554,20,0.02199338,0.00199338139,-0.0199999987
0.2883,19.933554,20,0.02199338,0.00199338139,-0.0199999987
0.2884,19.933554,20,0.02199338,0.00199338139,-0.0199999987
0.2885,19.933554,20,0.02199338,0.00199338139,-0.0199999987
0.2886,19.933554,20,0.02199338,0.00199338139,-0.0199999987
0.2887,19.933554,20,0.02199338,0.00199338139,-0.0199999987
0.2888,19.933554,20,0.02199338,0.00199338139,-0.0199999987
0.2889,19.933554,20,0.02199338,0.00199338139,-0.0199999987
0.289,19.933554,20,0.02199338,0.00199338139,-0.0199999987
0.2891,19.933554,20,0.0219933786,0.00199337991,-0.0199999988
0.2892,19.933554,20,0.0219933786,0.00199337991,-0.0199999988
0.2893,19.933554,20,0.0219933786,0.00199337991,-0.0199999988
0.2894,19.933554,20,0.0219933786,0.00199337991,-0.0199999988
0.2895,19.933554,20,0.0219933786,0.00199337991,-0.0199999988
0.2896,19.933554,20,0.0219933786,0.00199337991,-0.0199999988
0.2897,19.933554,20,0.0219933786,0.00199337991,-0.0199999988
0.2898,19.933554,20,0.0219933786,0.00199337991,-0.0199999988
0.2899,19.933554,20,0.0219933786,0.00199337991,-0.0199999988
0.29,19.933554,20,0.0219933786,0.00199337991,-0.0199999988
0.2901,19.9335541,20,0.0219933773,0.00199337852,-0.0199999988
0.2902,19.9335541,20,0.0219933773,0.00199337852,-0.0199999988
0.2903,19.9335541,20,0.0219933773,0.00199337852,-0.0199999988
0.2904,19.9335541,20,0.0219933773,0.00199337852,-0.0199999988
0.2905,19.9335541,20,0.0219933773,0.00199337852,-0.0199999988
0.2906,19.9335541,20,0.0219933773,0.00199337852,-0.0199999988
0.2907,19.9335541,20,0.0219933773,0.00199337852,-0.0199999988
0.2908,19.9335541,20,0.0219933773,0.00199337852,-0.0199999988
0.2909,19.9335541,20,0.0219933773,0.00199337852,-0.0199999988
0.291,19.9335541,20,0.0219933773,0.00199337852,-0.0199999988
0.2911,19.9335541,20,0.0219933761,0.0019933772,-0.0199999989
0.2912,19.9335541,20,0.0219933761,0.0019933772,-0.0199999989
0.2913,19.9335541,20,0.0219933761,0.0019933772,-0.0199999989
0.2914,19.9335541,20,0.0219933761,0.0019933772,-0.0199999989
0.2915,19.9335541,20,0.0219933761,0.0019933772,-0.0199999989
0.2916,19.9335541,20,0.0219933761,0.0019933772,-0.0199999989
0.2917,19.9335541,20,0.0219933761,0.0019933772,-0.0199999989
0.2918,19.9335541,20,0.0219933761,0.0019933772,-0.0199999989
0.2919,19.9335541,20,0.0219933761,0.0019933772,-0.0199999989
0.292,19.9335541,20,0.0219933761,0.0019933772,-0.0199999989
0.2921,19.9335541,20,0.0219933749,0.00199337596,-0.019999999
0.2922,19.9335541,20,0.0219933749,0.00199337596,-0.019999999
0.2923,19.9335541,20,0.0219933749,0.00199337596,-0.019999999
0.2924,19.9335542,20,0.0219933749,0.00199337596,-0.019999999
0.2925,19.9335542,20,0.0219933749,0.00199337596,-0.019999999
0.2926,19.9335542,20,0.0219933749,0.00199337596,-0.019999999
0.2927,19.9335542,20,0.0219933749,0.00199337596,-0.019999999
0.2928,19.9335542,20,0.0219933749,0.00199337596,-0.019999999
0.2929,19.9335542,20,0.0219933749,0.00199337596,-0.019999999
0.293,19.9335542,20,0.0219933749,0.00199337596,-0.019999999
0.2931,19.9335542,20,0.0219933738,0.0019933748,-0.019999999
0.2932,19.9335542,20,0.0219933738,0.0019933748,-0.019999999
0.2933,19.9335542,20,0.0219933738,0.0019933748,-0.019999999
0.2934,19.9335542,20,0.0219933738,0.0019933748,-0.019999999
0.2935,19.9335542,20,0.0219933738,0.0019933748,-0.019999999
0.2936,19.9335542,20,0.0219933738,0.0019933748,-0.019999999
0.2937,19.9335542,20,0.0219933738,0.0019933748,-0.019999999
0.2938,19.9335542,20,0.0219933738,0.0019933748,-0.019999999
0.2939,19.9335542,20,0.0219933738,0.0019933748,-0.019999999
0.294,19.9335542,20,0.0219933738,0.0019933748,-0.019999999
0.2941,19.9335542,20,0.0219933727,0.0019933737,-0.0199999991
0.2942,19.9335542,20,0.0219933727,0.0019933737,-0.0199999991
0.2943,19.9335542,20,0.0219933727,0.0019933737,-0.0199999991
0.2944,19.9335542,20,0.0219933727,0.0019933737,-0.0199999991
0.2945,19.9335542,20,0.0219933727,0.0019933737,-0.0199999991
0.2946,19.9335542,20,0.0219933727,0.0019933737,-0.0199999991
0.2947,19.9335542,20,0.0219933727,0.0019933737,-0.0199999991
0.2948,19.9335542,20,0.0219933727,0.0019933737,-0.0199999991
0.2949,19.9335542,20,0.0219933727,0.0019933737,-0.0199999991
0.295,19.9335542,20,0.0219933727,0.0019933737,-0.0199999991
0.2951,19.9335542,20,0.0219933717,0.00199337266,-0.0199999991
0.2952,19.9335543,20,0.0219933717,0.00199337266,-0.0199999991
0.2953,19.9335543,20,0.0219933717,0.00199337266,-0.0199999991
0.2954,19.9335543,20,0.0219933717,0.00199337266,-0.0199999991
0.2955,19.9335543,20,0.0219933717,0.00199337266,-0.0199999991
0.2956,19.9335543,20,0.0219933717,0.00199337266,-0.0199999991
0.2957,19.9335543,20,0.0219933717,0.00199337266,-0.0199999991
0.2958,19.9335543,20,0.0219933717,0.00199337266,-0.0199999991
0.2959,19.9335543,20,0.0219933717,0.00199337266,-0.0199999991
0.296,19.9335543,20,0.0219933717,0.00199337266,-0.0199999991
0.2961,19.9335543,20,0.0219933708,0.00199337168,-0.0199999992
0.2962,19.9335543,20,0.0219933708,0.00199337168,-0.0199999992
0.2963,19.9335543,20,0.0219933708,0.00199337168,-0.0199999992
0.2964,19.9335543,20,0.0219933708,0.00199337168,-0.0199999992
0.2965,19.9335543,20,0.0219933708,0.00199337168,-0.0199999992
0.2966,19.9335543,20,0.0219933708,0.00199337168,-0.0199999992
0.2967,19.9335543,20,0.0219933708,0.00199337168,-0.0199999992
0.2968,19.9335543,20,0.0219933708,0.00199337168,-0.0199999992
0.2969,19.9335543,20,0.0219933708,0.00199337168,-0.0199999992
0.297,19.9335543,20,0.0219933708,0.00199337168,-0.0199999992
0.2971,19.9335543,20,0.0219933699,0.00199337075,-0.0199999992
0.2972,19.9335543,20,0.0219933699,0.00199337075,-0.0199999992
0.2973,19.9335543,20,0.0219933699,0.00199337075,-0.0199999992
0.2974,19.9335543,20,0.0219933699,0.00199337075,-0.0199999992
0.2975,19.9335543,20,0.0219933699,0.00199337075,-0.0199999992
0.2976,19.9335543,20,0.0219933699,0.00199337075,-0.0199999992
0.2977,19.9335543,20,0.0219933699,0.00199337075,-0.0199999992
0.2978,19.9335543,20,0.0219933699,0.00199337075,-0.0199999992
0.2979,19.9335543,20,0.0219933699,0.00199337075,-0.0199999992
0.298,19.9335543,20,0.0219933699,0.00199337075,-0.0199999992
0.2981,19.9335543,20,0.0219933691,0.00199336988,-0.0199999993
0.2982,19.9335543,20,0.0219933691,0.00199336988,-0.0199999993
0.2983,19.9335543,20,0.0219933691,0.00199336988,-0.0199999993
0.2984,19.9335543,20,0.0219933691,0.00199336988,-0.0199999993
0.2985,19.9335544,20,0.0219933691,0.00199336988,-0.0199999993
0.2986,19.9335544,20,0.0219933691,0.00199336988,-0.0199999993
0.2987,19.9335544,20,0.0219933691,0.00199336988,-0.0199999993
0.2988,19.9335544,20,0.0219933691,0.00199336988,-0.0199999993
0.2989,19.9335544,20,0.0219933691,0.00199336988,-0.0199999993
0.299,19.9335544,20,0.0219933691,0.00199336988,-0.0199999993
0.2991,19.9335544,20,0.0219933683,0.00199336906,-0.0199999993
0.2992,19.9335544,20,0.0219933683,0.00199336906,-0.0199999993
0.2993,19.9335544,20,0.0219933683,0.00199336906,-0.0199999993
0.2994,19.9335544,20,0.0219933683,0.00199336906,-0.0199999993
0.2995,19.9335544,20,0.0219933683,0.00199336906,-0.0199999993
0.2996,19.9335544,20,0.0219933683,0.00199336906,-0.0199999993
0.2997,19.9335544,20,0.0219933683,0.00199336906,-0.0199999993
0.2998,19.9335544,20,0.0219933683,0.00199336906,-0.0199999993
0.2999,19.9335544,20,0.0219933683,0.00199336906,-0.0199999993
0.3,19.9335544,20,0.0219933683,0.00199336906,-0.0199999993
0.3001,19.9335544,20,0.0219933676,0.00199336829,-0.0199999994
0.3002,19.9335544,20,0.0219933676,0.00199336829,-0.0199999994
0.3003,19.9335544,20,0.0219933676,0.00199336829,-0.0199999994
0.3004,19.9335544,20,0.0219933676,0.00199336829,-0.0199999994
0.3005,19.9335544,20,0.0219933676,0.00199336829,-0.0199999994
0.3006,19.9335544,20,0.0219933676,0.00199336829,-0.0199999994
0.3007,19.9335544,20,0.0219933676,0.00199336829,-0.0199999994
0.3008,19.9335544,20,0.0219933676,0.00199336829,-0.0199999994
0.3009,19.9335544,20,0.0219933676,0.00199336829,-0.0199999994
0.301,19.9335544,20,0.0219933676,0.00199336829,-0.0199999994
0.3011,19.9335544,20,0.0219933669,0.00199336756,-0.0199999994
0.3012,19.9335544,20,0.0219933669,0.00199336756,-0.0199999994
0.3013,19.9335544,20,0.0219933669,0.00199336756,-0.0199999994
0.3014,19.9335544,20,0.0219933669,0.00199336756,-0.0199999994
0.3015,19.9335544,20,0.0219933669,0.00199336756,-0.0199999994
0.3016,19.9335544,20,0.0219933669,0.00199336756,-0.0199999994
0.3017,19.9335544,20,0.0219933669,0.00199336756,-0.0199999994
0.3018,19.9335544,20,0.0219933669,0.00199336756,-0.0199999994
0.3019,19.9335544,20,0.0219933669,0.00199336756,-0.0199999994
0.302,19.9335544,20,0.0219933669,0.00199336756,-0.0199999994
0.3021,19.9335544,20,0.0219933663,0.00199336687,-0.0199999994
0.3022,19.9335544,20,0.0219933663,0.00199336687,-0.0199999994
0.3023,19.9335544,20,0.0219933663,0.00199336687,-0.0199999994
0.3024,19.9335544,20,0.0219933663,0.00199336687,-0.0199999994
0.3025,19.9335544,20,0.0219933663,0.00199336687,-0.0199999994
0.3026,19.9335545,20,0.0219933663,0.00199336687,-0.0199999994
0.3027,19.9335545,20,0.0219933663,0.00199336687,-0.0199999994
0.3028,19.9335545,20,0.0219933663,0.00199336687,-0.0199999994
0.3029,19.9335545,20,0.0219933663,0.00199336687,-0.0199999994
0.303,19.9335545,20,0.0219933663,0.00199336687,-0.0199999994
0.3031,19.9335545,20,0.0219933657,0.00199336622,-0.0199999995
0.3032,19.9335545,20,0.0219933657,0.00199336622,-0.0199999995
0.3033,19.9335545,20,0.0219933657,0.00199336622,-0.0199999995
0.3034,19.9335545,20,0.0219933657,0.00199336622,-0.0199999995
0.3035,19.9335545,20,0.0219933657,0.00199336622,-0.0199999995
0.3036,19.9335545,20,0.0219933657,0.00199336622,-0.0199999995
0.3037,19.9335545,20,0.0219933657,0.00199336622,-0.0199999995
0.3038,19.9335545,20,0.0219933657,0.00199336622,-0.0199999995
0.3039,19.9335545,20,0.0219933657,0.00199336622,-0.0199999995
0.304,19.9335545,20,0.0219933657,0.00199336622,-0.0199999995
0.3041,19.9335545,20,0.0219933651,0.00199336561,-0.0199999995
0.3042,19.9335545,20,0.0219933651,0.00199336561,-0.0199999995
0.3043,19.9335545,20,0.0219933651,0.00199336561,-0.0199999995
0.3044,19.9335545,20,0.0219933651,0.00199336561,-0.0199999995
0.3045,19.9335545,20,0.0219933651,0.00199336561,-0.0199999995
0.3046,19.9335545,20,0.0219933651,0.00199336561,-0.0199999995
0.3047,19.9335545,20,0.0219933651,0.00199336561,-0.0199999995
0.3048,19.9335545,20,0.0219933651,0.00199336561,-0.0199999995
0.3049,19.9335545,20,0.0219933651,0.00199336561,-0.0199999995
0.305,19.9335545,20,0.0219933651,0.00199336561,-0.0199999995
0.3051,19.9335545,20,0.0219933645,0.00199336503,-0.0199999995
0.3052,19.9335545,20,0.0219933645,0.00199336503,-0.0199999995
0.3053,19.9335545,20,0.0219933645,0.00199336503,-0.0199999995
0.3054,19.9335545,20,0.0219933645,0.00199336503,-0.0199999995
0.3055,19.9335545,20,0.0219933645,0.00199336503,-0.0199999995
0.3056,19.9335545,20,0.0219933645,0.00199336503,-0.0199999995
0.3057,19.9335545,20,0.0219933645,0.00199336503,-0.0199999995
0.3058,19.9335545,20,0.0219933645,0.00199336503,-0.0199999995
0.3059,19.9335545,20,0.0219933645,0.00199336503,-0.0199999995
0.306,19.9335545,20,0.0219933645,0.00199336503,-0.0199999995
0.3061,19.9335545,20,0.021993364,0.00199336449,-0.0199999996
0.3062,19.9335545,20,0.021993364,0.00199336449,-0.0199999996
0.3063,19.9335545,20,0.021993364,0.00199336449,-0.0199999996
0.3064,19.9335545,20,0.021993364,0.00199336449,-0.0199999996
0.3065,19.9335545,20,0.021993364,0.00199336449,-0.0199999996
0.3066,19.9335545,20,0.021993364,0.00199336449,-0.0199999996
0.3067,19.9335545,20,0.021993364,0.00199336449,-0.0199999996
0.3068,19.9335545,20,0.021993364,0.00199336449,-0.0199999996
0.3069,19.9335545,20,0.021993364,0.00199336449,-0.0199999996
0.307,19.9335545,20,0.021993364,0.00199336449,-0.0199999996
0.3071,19.9335545,20,0.0219933635,0.00199336397,-0.0199999996
0.3072,19.9335545,20,0.0219933635,0.00199336397,-0.0199999996
0.3073,19.9335545,20,0.0219933635,0.00199336397,-0.0199999996
0.3074,19.9335545,20,0.0219933635,0.00199336397,-0.0199999996
0.3075,19.9335545,20,0.0219933635,0.00199336397,-0.0199999996
0.3076,19.9335545,20,0.0219933635,0.00199336397,-0.0199999996
0.3077,19.9335545,20,0.0219933635,0.00199336397,-0.0199999996
0.3078,19.9335545,20,0.0219933635,0.00199336397,-0.0199999996
0.3079,19.9335545,20,0.0219933635,0.00199336397,-0.0199999996
0.308,19.9335546,20,0.0219933635,0.00199336397,-0.0199999996
0.3081,19.9335546,20,0.0219933631,0.00199336349,-0.0199999996
0.3082,19.9335546,20,0.0219933631,0.00199336349,-0.0199999996
0.3083,19.9335546,20,0.0219933631,0.00199336349,-0.0199999996
0.3084,19.9335546,20,0.0219933631,0.00199336349,-0.0199999996
0.3085,19.9335546,20,0.0219933631,0.00199336349,-0.0199999996
0.3086,19.9335546,20,0.0219933631,0.00199336349,-0.0199999996
0.3087,19.9335546,20,0.0219933631,0.00199336349,-0.0199999996
0.3088,19.9335546,20,0.0219933631,0.00199336349,-0.0199999996
0.3089,19.9335546,20,0.0219933631,0.00199336349,-0.0199999996
0.309,19.9335546,20,0.0219933631,0.00199336349,-0.0199999996
0.3091,19.9335546,20,0.0219933626,0.00199336303,-0.0199999996
0.3092,19.9335546,20,0.0219933626,0.00199336303,-0.0199999996
0.3093,19.9335546,20,0.0219933626,0.00199336303,-0.0199999996
0.3094,19.9335546,20,0.0219933626,0.00199336303,-0.0199999996
0.3095,19.9335546,20,0.0219933626,0.00199336303,-0.0199999996
0.3096,19.9335546,20,0.0219933626,0.00199336303,-0.0199999996
0.3097,19.9335546,20,0.0219933626,0.00199336303,-0.0199999996
0.3098,19.9335546,20,0.0219933626,0.00199336303,-0.0199999996
0.3099,19.9335546,20,0.0219933626,0.00199336303,-0.0199999996
0.31,19.9335546,20,0.0219933626,0.00199336303,-0.0199999996
0.3101,19.9335546,20,0.0219933622,0.0019933626,-0.0199999996
0.3102,19.9335546,20,0.0219933622,0.0019933626,-0.0199999996
0.3103,19.9335546,20,0.0219933622,0.0019933626,-0.0199999996
0.3104,19.9335546,20,0.0219933622,0.0019933626,-0.0199999996
0.3105,19.9335546,20,0.0219933622,0.0019933626,-0.0199999996
0.3106,19.9335546,20,0.0219933622,0.0019933626,-0.0199999996
0.3107,19.9335546,20,0.0219933622,0.0019933626,-0.0199999996
0.3108,19.9335546,20,0.0219933622,0.0019933626,-0.0199999996
0.3109,19.9335546,20,0.0219933622,0.0019933626,-0.0199999996
0.311,19.9335546,20,0.0219933622,0.0019933626,-0.0199999996
0.3111,19.9335546,20,0.0219933618,0.0019933622,-0.0199999997
0.3112,19.9335546,20,0.0219933618,0.0019933622,-0.0199999997
0.3113,19.9335546,20,0.0219933618,0.0019933622,-0.0199999997
0.3114,19.9335546,20,0.0219933618,0.0019933622,-0.0199999997
0.3115,19.9335546,20,0.0219933618,0.0019933622,-0.0199999997
0.3116,19.9335546,20,0.0219933618,0.0019933622,-0.0199999997
0.3117,19.9335546,20,0.0219933618,0.0019933622,-0.0199999997
0.3118,19.9335546,20,0.0219933618,0.0019933622,-0.0199999997
0.3119,19.9335546,20,0.0219933618,0.0019933622,-0.0199999997
0.312,19.9335546,20,0.0219933618,0.0019933622,-0.0199999997
0.3121,19.9335546,20,0.0219933615,0.00199336181,-0.0199999997
0.3122,19.9335546,20,0.0219933615,0.00199336181,-0.0199999997
0.3123,19.9335546,20,0.0219933615,0.00199336181,-0.0199999997
0.3124,19.9335546,20,0.0219933615,0.00199336181,-0.0199999997
0.3125,19.9335546,20,0.0219933615,0.00199336181,-0.0199999997
0.3126,19.9335546,20,0.0219933615,0.00199336181,-0.0199999997
0.3127,19.9335546,20,0.0219933615,0.00199336181,-0.0199999997
0.3128,19.9335546,20,0.0219933615,0.00199336181,-0.0199999997
